"CD_NOM";"NOM_VALIDE";"NOM_CITE";"ENJEU_CONSERVATION"
105406;"Legousia falcata";"Legousia falcata (Ten.) Fritsch, 1907 ";"MOY"
105406;"Legousia falcata subsp. castellana";"Legousia falcata subsp. castellana (Lange) Jauzein,  1995 ";"MOY"
105406;"Legousia falcata subsp. falcata";"Legousia falcata subsp. falcata (Ten.) Fritsch, 1907 ";"MOY"
105407;"Legousia hybrida";"Legousia hybrida (L.) Delarbre, 1800 ";"MOY"
105410;"Legousia speculum-veneris";"Legousia speculum-veneris (L.) Chaix, 1785 ";"MOY"
105427;"Lemna gibba";"Lemna gibba L., 1753 ";"MOY"
105431;"Lemna minor";"Lemna minor L., 1753 ";"MOY"
105441;"Lemna trisulca";"Lemna trisulca L., 1753 ";"FOR"
105490;"Leontodon crispus";"Leontodon crispus Vill., 1779 ";"MOY"
105500;"Leontodon hirtus";"Leontodon hirtus L., 1759 ";"MOY"
105502;"Leontodon hispidus";"Leontodon hispidus L., 1753 ";"FAI"
137189;"Leontodon hispidus subsp. hispidus";"Leontodon hispidus subsp. hispidus L., 1753 ";"FAI"
137190;"Leontodon hispidus subsp. hyoseroides";"Leontodon hispidus subsp. hyoseroides (Welw. ex  Rchb.) Gremli, 1885 ";"FAI"
105521;"Leontodon saxatilis";"Leontodon saxatilis Lam., 1779 ";"MOY"
612505;"Leontodon saxatilis subsp. rothii";"Leontodon saxatilis subsp. rothii Maire ";"DD"
137205;"Leontodon saxatilis subsp. saxatilis";"Leontodon saxatilis subsp. saxatilis Lam., 1779 ";"DD"
105529;"Leontodon tuberosus";"Leontodon tuberosus L., 1753 ";"MOY"
611031;"Leontopodium nivale";"Leontopodium nivale (Ten.) A.L.P.Huet ex Hand.-  Mazz., 1927 ";"MOY"
105548;"Leonurus cardiaca";"Leonurus cardiaca L., 1753 ";"MOY"
105607;"Lepidium campestre";"Lepidium campestre (L.) R.Br., 1812 ";"MOY"
105621;"Lepidium draba";"Lepidium draba L., 1753 ";"MOY"
105628;"Lepidium graminifolium";"Lepidium graminifolium L., 1759 ";"MOY"
105630;"Lepidium heterophyllum";"Lepidium heterophyllum Benth., 1826 ";"MOY"
137224;"Lepidium hirtum subsp. hirtum";"Lepidium hirtum subsp. hirtum (L.) Sm., 1818 ";"MOY"
105641;"Lepidium latifolium";"Lepidium latifolium L., 1753 ";"FOR"
105657;"Lepidium oxyotum";"Lepidium oxyotum DC., 1821 ";"FOR"
105671;"Lepidium ruderale";"Lepidium ruderale L., 1753 ";"MOY"
984396;"Lepidium squamatum";"Lepidium squamatum Forssk., 1775 ";"MOY"
105687;"Lepidium villarsii";"Lepidium villarsii Gren. & Godr., 1847 ";"MOY"
105765;"Leucanthemopsis alpina";"Leucanthemopsis alpina (L.) Heywood, 1975 ";"MOY"
159722;"Leucanthemopsis alpina subsp. alpina";"Leucanthemopsis alpina subsp. alpina (L.) Heywood,  1975 ";"MOY"
137235;"Leucanthemopsis alpina subsp. minima";"Leucanthemopsis alpina subsp. minima (Vill.) Holub,  1977 ";"DD"
137236;"Leucanthemopsis alpina subsp. tomentosa";"Leucanthemopsis alpina subsp. tomentosa (Loisel.)  Heywood, 1975 ";"FOR"
105768;"Leucanthemum adustum";"Leucanthemum adustum (W.D.J.Koch) Gremli, 1898 ";"MOY"
105770;"Leucanthemum ageratifolium";"Leucanthemum ageratifolium Pau, 1902 ";"FOR"
105775;"Leucanthemum burnatii";"Leucanthemum burnatii Briq. & Cavill., 1916 ";"TFO"
105777;"Leucanthemum catalaunicum";"Leucanthemum catalaunicum Vogt, 1988 ";"DD"
105781;"Leucanthemum coronopifolium";"Leucanthemum coronopifolium Gren. & Godr., 1850 ";"MOY"
105782;"Leucanthemum corsicum";"Leucanthemum corsicum (Less.) DC., 1838 ";"FOR"
137242;"Leucanthemum corsicum subsp. corsicum";"Leucanthemum corsicum subsp. corsicum (Less.) DC.,  1838 ";"FOR"
137243;"Leucanthemum corsicum subsp. fenzlii";"Leucanthemum corsicum subsp. fenzlii Gamisans,  1972 ";"FOR"
105786;"Leucanthemum delarbrei";"Leucanthemum delarbrei Timb.-Lagr. ex Lamotte, 1881 ";"DD"
968304;"Leucanthemum esterellense";"Leucanthemum esterellense (Briq. & Cavill.) Vogt,  Konowalik & Oberpr. 2018 ";"DD"
105793;"Leucanthemum graminifolium";"Leucanthemum graminifolium (L.) Lam., 1779 ";"MOY"
105794;"Leucanthemum heterophyllum";"Leucanthemum heterophyllum (Willd.) DC., 1838 ";"DD"
105795;"Leucanthemum ircutianum";"Leucanthemum ircutianum DC., 1838 ";"FAI"
NA;"NOMATCH";"Leucanthemum legreanum (Rouy) B.Bock & J.-  M.Tison, 2012 ";"TFO"
105803;"Leucanthemum monspeliense";"Leucanthemum monspeliense (L.) H.J.Coste, 1903 ";"MOY"
105807;"Leucanthemum pallens";"Leucanthemum pallens (J.Gay ex Perreym.) DC., 1838 ";"MOY"
105814;"Leucanthemum subglaucum";"Leucanthemum subglaucum De Laramb., 1861 ";"FOR"
105816;"Leucanthemum virgatum";"Leucanthemum virgatum (Desr.) Clos, 1870 ";"TFO"
105817;"Leucanthemum vulgare";"Leucanthemum vulgare Lam., 1779 ";"MOY"
105827;"Leucojum aestivum";"Leucojum aestivum L., 1759 ";"FOR"
105837;"Leucojum pulchellum";"Leucojum pulchellum Salisb., 1807 ";"TFO"
105841;"Leucojum vernum";"Leucojum vernum L., 1753 ";"FOR"
717785;"Leucopoa dimorpha";"Leucopoa dimorpha (Guss.) H.Scholz & Foggi, 2005 ";"MOY"
105857;"Levisticum officinale";"Levisticum officinale W.D.J.Koch, 1824 ";"MOY"
610580;"Libanotis pyrenaica";"Libanotis pyrenaica (L.) O.Schwarz, 1949 ";"MOY"
105908;"Ligularia sibirica";"Ligularia sibirica (L.) Cass., 1823 ";"FOR"
105966;"Ligustrum vulgare";"Ligustrum vulgare L., 1753 ";"FAI"
105979;"Lilium bulbiferum";"Lilium bulbiferum L., 1753 ";"MOY"
105980;"Lilium candidum";"Lilium candidum L., 1753 ";"FOR"
105989;"Lilium martagon";"Lilium martagon L., 1753 ";"FAI"
105991;"Lilium pomponium";"Lilium pomponium L., 1753 ";"FOR"
105992;"Lilium pyrenaicum";"Lilium pyrenaicum Gouan, 1773 ";"MOY"
106000;"Limbarda crithmoides";"Limbarda crithmoides (L.) Dumort., 1827 ";"MOY"
106026;"Limodorum abortivum";"Limodorum abortivum (L.) Sw., 1799 ";"MOY"
982236;"Limodorum trabutianum";"Limodorum trabutianum Batt., 1886 ";"DD"
106037;"Limoniastrum monopetalum";"Limoniastrum monopetalum (L.) Boiss., 1848 ";"FOR"
106043;"Limonium articulatum";"Limonium articulatum (Loisel.) Kuntze, 1891 ";"TFO"
NA;"NOMATCH";"Limonium auriculiursifolium (Pourr.) Druce, 1928 ";"TFO"
106045;"Limonium avei";"Limonium avei (De Not.) Brullo & Erben, 1988 ";"DD"
106046;"Limonium bellidifolium";"Limonium bellidifolium (Gouan) Dumort., 1827 ";"FOR"
106049;"Limonium bonifaciense";"Limonium bonifaciense Arrigoni & Diana, 1993 ";"TFO"
106053;"Limonium companyonis";"Limonium companyonis (Gren. & Billot) Kuntze, 1891 ";"TFO"
106055;"Limonium contortirameum";"Limonium contortirameum (Mabille) Erben, 1991 ";"TFO"
106056;"Limonium cordatum";"Limonium cordatum (L.) Mill., 1768 ";"TFO"
106057;"Limonium corsicum";"Limonium corsicum Erben, 1991 ";"TFO"
106058;"Limonium cuspidatum";"Limonium cuspidatum (Delort) Erben, 1978 ";"TFO"
106066;"Limonium dubium";"Limonium dubium (Guss.) Litard., 1948 ";"TFO"
106068;"Limonium duriusculum";"Limonium duriusculum (Girard) Fourr., 1869 ";"TFO"
106070;"Limonium echioides";"Limonium echioides (L.) Mill., 1768 ";"FOR"
106073;"Limonium florentinum";"Limonium florentinum Arrigoni & Diana, 1993 ";"TFO"
628301;"Limonium geronense";"Limonium geronense Erben, 1978 ";"TFO"
106077;"Limonium girardianum";"Limonium girardianum (Guss.) Fourr., 1869 ";"TFO"
106057;"Limonium greuteri";"Limonium greuteri Erben, 2006 ";"TFO"
457840;"Limonium lambinonii";"Limonium lambinonii Erben, 2002 ";"TFO"
106083;"Limonium legrandii";"Limonium legrandii (Gaut. & Timb.-Lagr.) Erben, 1978 ";"DD"
106088;"Limonium narbonense";"Limonium narbonense Mill., 1768 ";"FOR"
106091;"Limonium obtusifolium";"Limonium obtusifolium (Rouy) Erben, 1978 ";"TFO"
106095;"Limonium patrimoniense";"Limonium patrimoniense Arrigoni & Diana, 1993 ";"TFO"
160018;"Limonium portovecchiense";"Limonium portovecchiense Erben, 2001 ";"TFO"
106097;"Limonium pseudominutum";"Limonium pseudominutum Erben, 1988 ";"TFO"
106105;"Limonium strictissimum";"Limonium strictissimum (Salzm.) Arrigoni, 1990 ";"TFO"
106106;"Limonium tarcoense";"Limonium tarcoense Arrigoni & Diana, 1993 ";"TFO"
106111;"Limonium virgatum";"Limonium virgatum (Willd.) Fourr., 1869 ";"MOY"
106128;"Limosella aquatica";"Limosella aquatica L., 1753 ";"MOY"
106144;"Linaria alpina";"Linaria alpina (L.) Mill., 1768 ";"MOY"
106144;"Linaria alpina subsp. aciculifolia";"Linaria alpina subsp. aciculifolia Braun-Blanq., 1945 ";"MOY"
106144;"Linaria alpina subsp. alpina";"Linaria alpina subsp. alpina (L.) Mill., 1768 ";"MOY"
106148;"Linaria angustissima";"Linaria angustissima (Loisel.) BorbÃ¡s, 1900 ";"MOY"
106150;"Linaria arvensis";"Linaria arvensis (L.) Desf., 1799 ";"MOY"
106158;"Linaria chalepensis";"Linaria chalepensis (L.) Mill., 1768 ";"DD"
137330;"Linaria flava subsp. sardoa";"Linaria flava subsp. sardoa (Sommier) A.Terracc.,  1930 ";"TFO"
106191;"Linaria micrantha";"Linaria micrantha (Cav.) Hoffmanns. & Link, 1813 ";"MOY"
106201;"Linaria pelisseriana";"Linaria pelisseriana (L.) Mill., 1768 ";"MOY"
106213;"Linaria repens";"Linaria repens (L.) Mill., 1768 ";"MOY"
106220;"Linaria simplex";"Linaria simplex (Willd.) DC., 1805 ";"MOY"
106226;"Linaria supina";"Linaria supina (L.) Chaz., 1790 ";"MOY"
106230;"Linaria triphylla";"Linaria triphylla (L.) Mill., 1768 ";"DD"
106234;"Linaria vulgaris";"Linaria vulgaris Mill., 1768 ";"MOY"
106275;"Linum alpinum";"Linum alpinum Jacq., 1762 ";"MOY"
106280;"Linum austriacum";"Linum austriacum L., 1753 ";"FOR"
106287;"Linum campanulatum";"Linum campanulatum L., 1753 ";"MOY"
106288;"Linum catharticum";"Linum catharticum L., 1753 ";"FAI"
106306;"Linum leonii";"Linum leonii F.W.Schultz, 1838 ";"FOR"
106313;"Linum maritimum";"Linum maritimum L., 1753 ";"FOR"
106320;"Linum narbonense";"Linum narbonense L., 1753 ";"MOY"
106342;"Linum strictum";"Linum strictum L., 1753 ";"MOY"
106291;"Linum strictum subsp. corymbulosum";"Linum strictum subsp. corymbulosum (Rchb.) Rouy, 1897 ";"DD"
106342;"Linum strictum subsp. spicatum";"Linum strictum subsp. spicatum (Pers.) Nyman, 1878 ";"DD"
106342;"Linum strictum subsp. strictum";"Linum strictum subsp. strictum L., 1753 ";"MOY"
106278;"Linum suffruticosum subsp. appressum";"Linum suffruticosum subsp. appressum (Caball.) Rivas  Mart., 1978 ";"MOY"
106346;"Linum tenuifolium";"Linum tenuifolium L., 1753 ";"MOY"
106347;"Linum trigynum";"Linum trigynum L., 1753 ";"MOY"
137388;"Linum usitatissimum subsp. angustifolium";"Linum usitatissimum subsp. angustifolium (Huds.)  Thell., 1912 ";"MOY"
612510;"Linum usitatissimum subsp. usitatissimum";"Linum usitatissimum subsp. usitatissimum L., 1753 ";"DD"
106351;"Linum viscosum";"Linum viscosum L., 1762 ";"MOY"
717294;"Lipandra polysperma";"Lipandra polysperma (L.) S.Fuentes, Uotila & Borsch,  2012 ";"MOY"
106353;"Liparis loeselii";"Liparis loeselii (L.) Rich., 1817 ";"MOY"
106374;"Lithodora fruticosa";"Lithodora fruticosa (L.) Griseb., 1844 ";"MOY"
106396;"Lithospermum officinale";"Lithospermum officinale L., 1753 ";"MOY"
106419;"Littorella uniflora";"Littorella uniflora (L.) Asch., 1864 ";"TFO"
106435;"Lobelia urens";"Lobelia urens L., 1753 ";"FOR"
106439;"Lobularia maritima";"Lobularia maritima (L.) Desv., 1815 ";"MOY"
106446;"Loeflingia hispanica";"Loeflingia hispanica L., 1753 ";"FOR"
106449;"Logfia gallica";"Logfia gallica (L.) Coss. & Germ., 1843 ";"MOY"
106451;"Logfia minima";"Logfia minima (Sm.) Dumort., 1827 ";"MOY"
106497;"Lolium multiflorum";"Lolium multiflorum Lam., 1779 ";"MOY"
106499;"Lolium perenne";"Lolium perenne L., 1753 ";"MOY"
106504;"Lolium remotum";"Lolium remotum Schrank, 1789 ";"DD"
106507;"Lolium rigidum";"Lolium rigidum Gaudin, 1811 ";"MOY"
137409;"Lolium rigidum subsp. lepturoides";"Lolium rigidum subsp. lepturoides Sennen &  Mauricio, 1933 ";"FOR"
137412;"Lolium rigidum subsp. rigidum";"Lolium rigidum subsp. rigidum Gaudin, 1811 ";"MOY"
106517;"Lolium temulentum";"Lolium temulentum L., 1753 ";"MOY"
106534;"Lomelosia graminifolia";"Lomelosia graminifolia (L.) Greuter & Burdet, 1985 ";"MOY"
611078;"Lomelosia rutifolia";"Lomelosia rutifolia (Vahl) Avino & P.Caputo, 2009 ";"FOR"
106535;"Lomelosia simplex";"Lomelosia simplex (Desf.) Raf., 1838 ";"FOR"
106536;"Lomelosia stellata";"Lomelosia stellata (L.) Raf., 1838 ";"FOR"
NA;"NOMATCH";"Loncomelos narbonense (L.) Raf., 1840 ";"MOY"
106546;"Loncomelos pyrenaicus";"Loncomelos pyrenaicus (L.) Hrouda, 1988 ";"MOY"
106550;"Lonicera alpigena";"Lonicera alpigena L., 1753 ";"MOY"
106555;"Lonicera caerulea";"Lonicera caerulea L., 1753 ";"MOY"
106565;"Lonicera etrusca";"Lonicera etrusca Santi, 1795 ";"MOY"
106570;"Lonicera implexa";"Lonicera implexa Aiton, 1789 ";"MOY"
106574;"Lonicera nigra";"Lonicera nigra L., 1753 ";"MOY"
106581;"Lonicera periclymenum";"Lonicera periclymenum L., 1753 ";"MOY"
106583;"Lonicera pyrenaica";"Lonicera pyrenaica L., 1753 ";"MOY"
106595;"Lonicera xylosteum";"Lonicera xylosteum L., 1753 ";"FAI"
106634;"Lotus angustissimus";"Lotus angustissimus L., 1753 ";"MOY"
106651;"Lotus conimbricensis";"Lotus conimbricensis Brot., 1800 ";"FOR"
106653;"Lotus corniculatus";"Lotus corniculatus L., 1753 ";"FAI"
137438;"Lotus corniculatus subsp. alpinus";"Lotus corniculatus subsp. alpinus (DC.) Rothm., 1963 ";"MOY"
137440;"Lotus corniculatus subsp. corniculatus";"Lotus corniculatus subsp. corniculatus L., 1753 ";"FAI"
137441;"Lotus corniculatus subsp. delortii";"Lotus corniculatus subsp. delortii (F.W.Schultz)  Nyman, 1878 ";"MOY"
137447;"Lotus corniculatus subsp. preslii";"Lotus corniculatus subsp. preslii (Ten.) P.Fourn., 1936 ";"FOR"
106656;"Lotus creticus";"Lotus creticus L., 1753 ";"TFO"
106657;"Lotus cytisoides";"Lotus cytisoides L., 1753 ";"MOY"
106664;"Lotus dorycnium";"Lotus dorycnium L., 1753 ";"MOY"
106666;"Lotus edulis";"Lotus edulis L., 1753 ";"MOY"
106719;"Lotus glaber";"Lotus glaber Mill., 1768 ";"MOY"
610901;"Lotus herbaceus";"Lotus herbaceus (Vill.) Jauzein, 2010 ";"FOR"
106677;"Lotus hirsutus";"Lotus hirsutus L., 1753 ";"MOY"
106678;"Lotus hispidus";"Lotus hispidus Desf. ex DC., 1805 ";"MOY"
811201;"Lotus jordanii";"Lotus jordanii (Loret & Barrandon) Coulot, Rabaute &  J.-M.Tison, 2014 ";"FOR"
106685;"Lotus maritimus";"Lotus maritimus L., 1753 ";"MOY"
106694;"Lotus ornithopodioides";"Lotus ornithopodioides L., 1753 ";"MOY"
106696;"Lotus parviflorus";"Lotus parviflorus Desf., 1799 ";"MOY"
106698;"Lotus pedunculatus";"Lotus pedunculatus Cav., 1793 ";"MOY"
106708;"Lotus rectus";"Lotus rectus L., 1753 ";"MOY"
106720;"Lotus tetragonolobus";"Lotus tetragonolobus L., 1753 ";"DD"
106747;"Ludwigia palustris";"Ludwigia palustris (L.) Elliott, 1817 ";"FOR"
106754;"Lunaria annua";"Lunaria annua L., 1753 ";"MOY"
106761;"Lunaria rediviva";"Lunaria rediviva L., 1753 ";"MOY"
106766;"Lupinus angustifolius";"Lupinus angustifolius L., 1753 ";"MOY"
106766;"Lupinus angustifolius subsp. angustifolius";"Lupinus angustifolius subsp. angustifolius L., 1753 ";"MOY"
106766;"Lupinus angustifolius subsp. reticulatus";"Lupinus angustifolius subsp. reticulatus (Desv.)  Arcang., 1882 ";"DD"
106780;"Lupinus luteus";"Lupinus luteus L., 1753 ";"DD"
106784;"Lupinus micranthus";"Lupinus micranthus Guss., 1828 ";"MOY"
106807;"Luronium natans";"Luronium natans (L.) Raf., 1840 ";"FOR"
106812;"Luzula alpina";"Luzula alpina Hoppe, 1839 ";"MOY"
106813;"Luzula alpinopilosa";"Luzula alpinopilosa (Chaix) Breistr., 1947 ";"MOY"
106818;"Luzula campestris";"Luzula campestris (L.) DC., 1805 ";"MOY"
106823;"Luzula congesta";"Luzula congesta (Thuill.) Lej., 1811 ";"MOY"
106825;"Luzula desvauxii";"Luzula desvauxii Kunth, 1841 ";"MOY"
106828;"Luzula forsteri";"Luzula forsteri (Sm.) DC., 1806 ";"MOY"
106838;"Luzula lutea";"Luzula lutea (All.) DC., 1805 ";"MOY"
106839;"Luzula luzulina";"Luzula luzulina (Vill.) Racib., 1888 ";"MOY"
106840;"Luzula luzuloides";"Luzula luzuloides (Lam.) Dandy & Wilmott, 1938 ";"MOY"
106842;"Luzula multiflora";"Luzula multiflora (Ehrh.) Lej., 1811 ";"MOY"
106846;"Luzula nivea";"Luzula nivea (Nathh.) DC., 1805 ";"MOY"
106852;"Luzula pedemontana";"Luzula pedemontana Boiss. & Reut., 1852 ";"MOY"
106853;"Luzula pediformis";"Luzula pediformis (Chaix) DC., 1805 ";"MOY"
106854;"Luzula pilosa";"Luzula pilosa (L.) Willd., 1809 ";"MOY"
106859;"Luzula spicata";"Luzula spicata (L.) DC., 1805 ";"FAI"
137516;"Luzula spicata subsp. italica";"Luzula spicata subsp. italica (Parl.) Arcang., 1882 ";"FOR"
137520;"Luzula spicata subsp. mutabilis";"Luzula spicata subsp. mutabilis Chrtek & K?Ã­sa, 1962 ";"MOY"
137520;"Luzula spicata subsp. spicata";"Luzula spicata subsp. spicata (L.) DC., 1805 ";"FAI"
106861;"Luzula sudetica";"Luzula sudetica (Willd.) Schult., 1814 ";"MOY"
137521;"Luzula sylvatica subsp. sieberi";"Luzula sylvatica subsp. sieberi (Tausch) K.Richt., 1890 ";"MOY"
137522;"Luzula sylvatica subsp. sylvatica";"Luzula sylvatica subsp. sylvatica (Huds.) Gaudin, 1811 ";"MOY"
106918;"Lychnis flos-cuculi";"Lychnis flos-cuculi L., 1753 ";"MOY"
106919;"Lychnis flos-jovis";"Lychnis flos-jovis (L.) Desr., 1792 ";"MOY"
106993;"Lycopodiella inundata";"Lycopodiella inundata (L.) Holub, 1964 ";"MOY"
95056;"Lycopodium alpinum";"Lycopodium alpinum L., 1753 ";"MOY"
719157;"Lycopodium annotinum";"Lycopodium annotinum L., 1753 ";"MOY"
107003;"Lycopodium clavatum";"Lycopodium clavatum L., 1753 ";"MOY"
95058;"Lycopodium issleri";"Lycopodium issleri (Rouy) Domin, 1937 ";"MOY"
95060;"Lycopodium tristachyum";"Lycopodium tristachyum Pursh, 1814 ";"MOY"
107027;"Lycopsis arvensis";"Lycopsis arvensis L., 1753 ";"MOY"
107038;"Lycopus europaeus";"Lycopus europaeus L., 1753 ";"MOY"
610909;"Lysimachia arvensis";"Lysimachia arvensis (L.) U.Manns & Anderb., 2009 ";"MOY"
610909;"Lysimachia arvensis subsp. arvensis";"Lysimachia arvensis subsp. arvensis (L.) U.Manns &  Anderb., 2009 ";"MOY"
1021462;"Lysimachia arvensis subsp. latifolia";"Lysimachia arvensis subsp. latifolia (L.) Peruzzi, 2010 ";"MOY"
1021454;"Lysimachia arvensis subsp. parviflora";"Lysimachia arvensis subsp. parviflora (Hoffmanns. &  Link) Peruzzi, 2010 ";"FOR"
107061;"Lysimachia ephemerum";"Lysimachia ephemerum L., 1753 ";"MOY"
610911;"Lysimachia europaea";"Lysimachia europaea (L.) U.Manns & Anderb., 2009 ";"MOY"
706505;"Lysimachia foemina";"Lysimachia foemina (Mill.) U.Manns & Anderb., 2009 ";"MOY"
107066;"Lysimachia linum-stellatum";"Lysimachia linum-stellatum L., 1753 ";"MOY"
610910;"Lysimachia minima";"Lysimachia minima (L.) U.Manns & Anderb., 2009 ";"MOY"
107072;"Lysimachia nemorum";"Lysimachia nemorum L., 1753 ";"MOY"
107073;"Lysimachia nummularia";"Lysimachia nummularia L., 1753 ";"MOY"
107085;"Lysimachia tenella";"Lysimachia tenella L., 1753 ";"MOY"
107086;"Lysimachia thyrsiflora";"Lysimachia thyrsiflora L., 1753 ";"FOR"
107090;"Lysimachia vulgaris";"Lysimachia vulgaris L., 1753 ";"MOY"
107097;"Lythrum borysthenicum";"Lythrum borysthenicum (Schrank) Litv., 1917 ";"MOY"
107106;"Lythrum hyssopifolia";"Lythrum hyssopifolia L., 1753 ";"MOY"
107108;"Lythrum junceum";"Lythrum junceum Banks & Sol., 1794 ";"FOR"
107115;"Lythrum portula";"Lythrum portula (L.) D.A.Webb, 1967 ";"MOY"
107117;"Lythrum salicaria";"Lythrum salicaria L., 1753 ";"MOY"
107122;"Lythrum thesioides";"Lythrum thesioides M.Bieb., 1808 ";"TFO"
107123;"Lythrum thymifolia";"Lythrum thymifolia L., 1753 ";"FOR"
107125;"Lythrum tribracteatum";"Lythrum tribracteatum Salzm. ex Spreng., 1827 ";"FOR"
107126;"Lythrum virgatum";"Lythrum virgatum L., 1753 ";"DD"
109831;"Macrosyringion glutinosum";"Macrosyringion glutinosum (M.Bieb.) Rothm., 1943 ";"FOR"
107158;"Maianthemum bifolium";"Maianthemum bifolium (L.) F.W.Schmidt, 1794 ";"MOY"
107176;"Malcolmia africana";"Malcolmia africana (L.) R.Br., 1812 ";"DD"
107185;"Malcolmia littorea";"Malcolmia littorea (L.) R.Br., 1812 ";"FOR"
107190;"Malcolmia ramosissima";"Malcolmia ramosissima (Desf.) Gennari, 1878 ";"FOR"
107217;"Malus sylvestris";"Malus sylvestris Mill., 1768 ";"FAI"
107224;"Malva alcea";"Malva alcea L., 1753 ";"MOY"
107224;"Malva alcea subsp. ribifolia";"Malva alcea subsp. ribifolia (Viv.) KerguÃ©len, 1993 ";"FOR"
107233;"Malva arborea";"Malva arborea (L.) Webb & Berthel., 1837 ";"MOY"
137569;"Malva cretica subsp. althaeoides";"Malva cretica subsp. althaeoides (Cav.) BÃ©g., 1909 ";"DD"
137571;"Malva cretica subsp. cretica";"Malva cretica subsp. cretica Cav., 1786 ";"FOR"
107282;"Malva moschata";"Malva moschata L., 1753 ";"MOY"
717790;"Malva multiflora";"Malva multiflora (Cav.) Soldano ";"MOY"
107284;"Malva neglecta";"Malva neglecta Wallr., 1824 ";"MOY"
107286;"Malva nicaeensis";"Malva nicaeensis All., 1785 ";"MOY"
107290;"Malva olbia";"Malva olbia (L.) Alef., 1862 ";"MOY"
107295;"Malva parviflora";"Malva parviflora L., 1753 ";"MOY"
107302;"Malva punctata";"Malva punctata (L.) Alef., 1862 ";"FOR"
107313;"Malva setigera";"Malva setigera Spenn., 1829 ";"MOY"
717791;"Malva subovata";"Malva subovata (DC.) Molero & J.M.Monts., 2005 ";"MOY"
107318;"Malva sylvestris";"Malva sylvestris L., 1753 ";"MOY"
107323;"Malva tournefortiana";"Malva tournefortiana L., 1755 ";"FOR"
717304;"Malva trimestris";"Malva trimestris (L.) Salisb., 1796 ";"DD"
107347;"Mantisalca salmantica";"Mantisalca salmantica (L.) Briq. & Cavill., 1930 ";"MOY"
107351;"Maresia nana";"Maresia nana (DC.) Batt., 1888 ";"FOR"
107397;"Marrubium vulgare";"Marrubium vulgare L., 1753 ";"MOY"
107407;"Marsilea quadrifolia";"Marsilea quadrifolia L., 1753 ";"DD"
107409;"Marsilea strigosa";"Marsilea strigosa Willd., 1810 ";"TFO"
107440;"Matricaria chamomilla";"Matricaria chamomilla L., 1753 ";"MOY"
107491;"Matthiola fruticulosa";"Matthiola fruticulosa (Loefl. ex L.) Maire, 1932 ";"MOY"
107495;"Matthiola incana";"Matthiola incana (L.) R.Br., 1812 ";"MOY"
107500;"Matthiola sinuata";"Matthiola sinuata (L.) R.Br., 1812 ";"FOR"
107506;"Matthiola tricuspidata";"Matthiola tricuspidata (L.) R.Br., 1812 ";"FOR"
107574;"Medicago arabica";"Medicago arabica (L.) Huds., 1762 ";"MOY"
107588;"Medicago ciliaris";"Medicago ciliaris (L.) All., 1785 ";"FOR"
107595;"Medicago coronata";"Medicago coronata (L.) Bartal., 1776 ";"MOY"
107605;"Medicago disciformis";"Medicago disciformis DC., 1813 ";"MOY"
107606;"Medicago doliata";"Medicago doliata Carmign., 1810 ";"FOR"
107629;"Medicago hybrida";"Medicago hybrida (Pourr.) Trautv., 1841 ";"TFO"
107639;"Medicago laciniata";"Medicago laciniata (L.) Mill., 1768 ";"DD"
107647;"Medicago littoralis";"Medicago littoralis Rohde ex Loisel., 1810 ";"MOY"
107649;"Medicago lupulina";"Medicago lupulina L., 1753 ";"MOY"
107654;"Medicago marina";"Medicago marina L., 1753 ";"FOR"
107658;"Medicago minima";"Medicago minima (L.) L., 1754 ";"MOY"
107662;"Medicago monspeliaca";"Medicago monspeliaca (L.) Trautv., 1841 ";"MOY"
