"CD_NOM";"NOM_VALIDE";"NOM_CITE";"ENJEU_CONSERVATION"
137236;"Leucanthemopsis alpina subsp. tomentosa (Loisel.) Heywood, 1975";"Leucanthemopsis alpina subsp. tomentosa (Loisel.)  Heywood, 1975";"FOR"
105768;"Leucanthemum adustum (W.D.J.Koch) Gremli, 1898";"Leucanthemum adustum (W.D.J.Koch) Gremli, 1898";"MOY"
105770;"Leucanthemum ageratifolium Pau, 1902";"Leucanthemum ageratifolium Pau, 1902";"FOR"
105775;"Leucanthemum burnatii Briq. & Cavill., 1916";"Leucanthemum burnatii Briq. & Cavill., 1916";"TFO"
105777;"Leucanthemum catalaunicum Vogt, 1988";"Leucanthemum catalaunicum Vogt, 1988";"DD"
105781;"Leucanthemum coronopifolium Vill., 1779";"Leucanthemum coronopifolium Gren. & Godr., 1850";"MOY"
105782;"Leucanthemum corsicum (Less.) DC., 1838";"Leucanthemum corsicum (Less.) DC., 1838";"FOR"
137242;"Leucanthemum corsicum subsp. corsicum (Less.) DC., 1838";"Leucanthemum corsicum subsp. corsicum (Less.) DC.,  1838";"FOR"
137243;"Leucanthemum corsicum subsp. fenzlii Gamisans, 1972";"Leucanthemum corsicum subsp. fenzlii Gamisans,  1972";"FOR"
105786;"Leucanthemum delarbrei Timb.-Lagr. ex Lamotte, 1881";"Leucanthemum delarbrei Timb.-Lagr. ex Lamotte, 1881";"DD"
968304;"Leucanthemum esterellense (Briq. & Cavill.) Vogt, Konowalik & Oberpr., 2018";"Leucanthemum esterellense (Briq. & Cavill.) Vogt,  Konowalik & Oberpr. 2018";"DD"
105793;"Leucanthemum graminifolium (L.) Lam., 1779";"Leucanthemum graminifolium (L.) Lam., 1779";"MOY"
105794;"Leucanthemum heterophyllum (Willd.) DC., 1838";"Leucanthemum heterophyllum (Willd.) DC., 1838";"DD"
105795;"Leucanthemum ircutianum DC., 1838";"Leucanthemum ircutianum DC., 1838";"FAI"
717291;"Leucanthemum legraeanum (Rouy) B.Bock & J.-M.Tison, 2012";"Leucanthemum legreanum (Rouy) B.Bock & J.-  M.Tison, 2012";"TFO"
105803;"Leucanthemum monspeliense (L.) H.J.Coste, 1903";"Leucanthemum monspeliense (L.) H.J.Coste, 1903";"MOY"
105807;"Leucanthemum pallens (J.Gay ex Perreym.) DC., 1838";"Leucanthemum pallens (J.Gay ex Perreym.) DC., 1838";"MOY"
105814;"Leucanthemum subglaucum de Laramb., 1861";"Leucanthemum subglaucum De Laramb., 1861";"FOR"
105816;"Leucanthemum virgatum (Desr.) Clos, 1870";"Leucanthemum virgatum (Desr.) Clos, 1870";"TFO"
105817;"Leucanthemum vulgare Lam., 1779";"Leucanthemum vulgare Lam., 1779";"MOY"
105827;"Leucojum aestivum L., 1759";"Leucojum aestivum L., 1759";"FOR"
105837;"Leucojum pulchellum Salisb., 1807";"Leucojum pulchellum Salisb., 1807";"TFO"
105841;"Leucojum vernum L., 1753";"Leucojum vernum L., 1753";"FOR"
717785;"Leucopoa dimorpha (Guss.) H.Scholz & Foggi, 2005";"Leucopoa dimorpha (Guss.) H.Scholz & Foggi, 2005";"MOY"
105857;"Levisticum officinale W.D.J.Koch, 1824";"Levisticum officinale W.D.J.Koch, 1824";"MOY"
610580;"Libanotis pyrenaica (L.) O.Schwarz, 1949";"Libanotis pyrenaica (L.) O.Schwarz, 1949";"MOY"
105908;"Ligularia sibirica (L.) Cass., 1823";"Ligularia sibirica (L.) Cass., 1823";"FOR"
105966;"Ligustrum vulgare L., 1753";"Ligustrum vulgare L., 1753";"FAI"
105979;"Lilium bulbiferum L., 1753";"Lilium bulbiferum L., 1753";"MOY"
105980;"Lilium candidum L., 1753";"Lilium candidum L., 1753";"FOR"
105989;"Lilium martagon L., 1753";"Lilium martagon L., 1753";"FAI"
105991;"Lilium pomponium L., 1753";"Lilium pomponium L., 1753";"FOR"
105992;"Lilium pyrenaicum Gouan, 1773";"Lilium pyrenaicum Gouan, 1773";"MOY"
106000;"Limbarda crithmoides (L.) Dumort., 1827";"Limbarda crithmoides (L.) Dumort., 1827";"MOY"
106026;"Limodorum abortivum (L.) Sw., 1799";"Limodorum abortivum (L.) Sw., 1799";"MOY"
106035;"Limodorum trabutianum Batt., 1886";"Limodorum trabutianum Batt., 1886";"DD"
106037;"Limoniastrum monopetalum (L.) Boiss., 1848";"Limoniastrum monopetalum (L.) Boiss., 1848";"FOR"
106043;"Limonium articulatum (Loisel.) Kuntze, 1891";"Limonium articulatum (Loisel.) Kuntze, 1891";"TFO"
106044;"Limonium auriculae-ursifolium (Pourr.) Druce, 1928";"Limonium auriculiursifolium (Pourr.) Druce, 1928";"TFO"
106045;"Limonium avei (De Not.) Brullo & Erben, 1988";"Limonium avei (De Not.) Brullo & Erben, 1988";"DD"
106046;"Limonium bellidifolium (Gouan) Dumort., 1827";"Limonium bellidifolium (Gouan) Dumort., 1827";"FOR"
106049;"Limonium bonifaciense Arrigoni & Diana, 1993";"Limonium bonifaciense Arrigoni & Diana, 1993";"TFO"
106053;"Limonium companyonis (Gren. & Billot) Kuntze, 1891";"Limonium companyonis (Gren. & Billot) Kuntze, 1891";"TFO"
106055;"Limonium contortirameum (Mabille) Erben, 1991";"Limonium contortirameum (Mabille) Erben, 1991";"TFO"
106056;"Limonium cordatum (L.) Mill., 1768";"Limonium cordatum (L.) Mill., 1768";"TFO"
106057;"Limonium corsicum Erben, 1992";"Limonium corsicum Erben, 1991";"TFO"
106058;"Limonium cuspidatum (Delort) Erben, 1978";"Limonium cuspidatum (Delort) Erben, 1978";"TFO"
106066;"Limonium dubium (Guss.) Litard., 1948";"Limonium dubium (Guss.) Litard., 1948";"TFO"
106068;"Limonium duriusculum (Girard) Fourr., 1869";"Limonium duriusculum (Girard) Fourr., 1869";"TFO"
106070;"Limonium echioides (L.) Mill., 1768";"Limonium echioides (L.) Mill., 1768";"FOR"
106073;"Limonium florentinum Arrigoni & Diana, 1993";"Limonium florentinum Arrigoni & Diana, 1993";"TFO"
628301;"Limonium geronense Erben, 1978";"Limonium geronense Erben, 1978";"TFO"
106077;"Limonium girardianum (Guss.) Fourr., 1869";"Limonium girardianum (Guss.) Fourr., 1869";"TFO"
106057;"Limonium corsicum Erben, 1992";"Limonium greuteri Erben, 2006";"TFO"
457840;"Limonium lambinonii Erben, 2002";"Limonium lambinonii Erben, 2002";"TFO"
106083;"Limonium legrandii (Gaut. & Timb.-Lagr.) Erben, 1978";"Limonium legrandii (Gaut. & Timb.-Lagr.) Erben, 1978";"DD"
106088;"Limonium narbonense Mill., 1768";"Limonium narbonense Mill., 1768";"FOR"
106091;"Limonium obtusifolium (Rouy) Erben, 1978";"Limonium obtusifolium (Rouy) Erben, 1978";"TFO"
106095;"Limonium patrimoniense Arrigoni & Diana, 1993";"Limonium patrimoniense Arrigoni & Diana, 1993";"TFO"
160018;"Limonium portovecchiense Erben, 2001";"Limonium portovecchiense Erben, 2001";"TFO"
106097;"Limonium pseudominutum Erben, 1988";"Limonium pseudominutum Erben, 1988";"TFO"
106105;"Limonium strictissimum (Salzm.) Arrigoni, 1990";"Limonium strictissimum (Salzm.) Arrigoni, 1990";"TFO"
106106;"Limonium tarcoense Arrigoni & Diana, 1993";"Limonium tarcoense Arrigoni & Diana, 1993";"TFO"
106111;"Limonium virgatum (Willd.) Fourr., 1869";"Limonium virgatum (Willd.) Fourr., 1869";"MOY"
106128;"Limosella aquatica L., 1753";"Limosella aquatica L., 1753";"MOY"
106144;"Linaria alpina (L.) Mill., 1768";"Linaria alpina (L.) Mill., 1768";"MOY"
106144;"Linaria alpina (L.) Mill., 1768";"Linaria alpina subsp. aciculifolia Braun-Blanq., 1945";"MOY"
106144;"Linaria alpina (L.) Mill., 1768";"Linaria alpina subsp. alpina (L.) Mill., 1768";"MOY"
106148;"Linaria angustissima (Loisel.) Borbás, 1900";"Linaria angustissima (Loisel.) Borbás, 1900";"MOY"
106150;"Linaria arvensis (L.) Desf., 1799";"Linaria arvensis (L.) Desf., 1799";"MOY"
106158;"Linaria chalepensis (L.) Mill., 1768";"Linaria chalepensis (L.) Mill., 1768";"DD"
137330;"Linaria flava subsp. sardoa (Sommier) A.Terracc., 1930";"Linaria flava subsp. sardoa (Sommier) A.Terracc.,  1930";"TFO"
106191;"Linaria micrantha (Cav.) Hoffmanns. & Link, 1813";"Linaria micrantha (Cav.) Hoffmanns. & Link, 1813";"MOY"
106201;"Linaria pelisseriana (L.) Mill., 1768";"Linaria pelisseriana (L.) Mill., 1768";"MOY"
106213;"Linaria repens (L.) Mill., 1768";"Linaria repens (L.) Mill., 1768";"MOY"
106220;"Linaria simplex (Willd.) DC., 1805";"Linaria simplex (Willd.) DC., 1805";"MOY"
106226;"Linaria supina (L.) Chaz., 1790";"Linaria supina (L.) Chaz., 1790";"MOY"
106230;"Linaria triphylla (L.) Mill., 1768";"Linaria triphylla (L.) Mill., 1768";"DD"
106234;"Linaria vulgaris Mill., 1768";"Linaria vulgaris Mill., 1768";"MOY"
106275;"Linum alpinum Jacq., 1762";"Linum alpinum Jacq., 1762";"MOY"
106280;"Linum austriacum L., 1753";"Linum austriacum L., 1753";"FOR"
106287;"Linum campanulatum L., 1753";"Linum campanulatum L., 1753";"MOY"
106288;"Linum catharticum L., 1753";"Linum catharticum L., 1753";"FAI"
106306;"Linum leonii F.W.Schultz, 1838";"Linum leonii F.W.Schultz, 1838";"FOR"
106313;"Linum maritimum L., 1753";"Linum maritimum L., 1753";"FOR"
106320;"Linum narbonense L., 1753";"Linum narbonense L., 1753";"MOY"
106342;"Linum strictum L., 1753";"Linum strictum L., 1753";"MOY"
106291;"Linum corymbulosum Rchb., 1832";"Linum strictum subsp. corymbulosum (Rchb.) Rouy, 1897";"DD"
106342;"Linum strictum L., 1753";"Linum strictum subsp. spicatum (Pers.) Nyman, 1878";"DD"
106342;"Linum strictum L., 1753";"Linum strictum subsp. strictum L., 1753";"MOY"
106278;"Linum appressum Caball., 1944";"Linum suffruticosum subsp. appressum (Caball.) Rivas  Mart., 1978";"MOY"
106346;"Linum tenuifolium L., 1753";"Linum tenuifolium L., 1753";"MOY"
106347;"Linum trigynum L., 1753";"Linum trigynum L., 1753";"MOY"
137388;"Linum usitatissimum subsp. angustifolium (Huds.) Thell., 1912";"Linum usitatissimum subsp. angustifolium (Huds.)  Thell., 1912";"MOY"
612510;"Linum usitatissimum subsp. usitatissimum L., 1753";"Linum usitatissimum subsp. usitatissimum L., 1753";"DD"
106351;"Linum viscosum L., 1762";"Linum viscosum L., 1762";"MOY"
717294;"Lipandra polysperma (L.) S.Fuentes, Uotila & Borsch, 2012";"Lipandra polysperma (L.) S.Fuentes, Uotila & Borsch,  2012";"MOY"
106353;"Liparis loeselii (L.) Rich., 1817";"Liparis loeselii (L.) Rich., 1817";"MOY"
106374;"Lithodora fruticosa (L.) Griseb., 1844";"Lithodora fruticosa (L.) Griseb., 1844";"MOY"
106396;"Lithospermum officinale L., 1753";"Lithospermum officinale L., 1753";"MOY"
106419;"Littorella uniflora (L.) Asch., 1864";"Littorella uniflora (L.) Asch., 1864";"TFO"
106435;"Lobelia urens L., 1753";"Lobelia urens L., 1753";"FOR"
106439;"Lobularia maritima (L.) Desv., 1815";"Lobularia maritima (L.) Desv., 1815";"MOY"
106446;"Loeflingia hispanica L., 1753";"Loeflingia hispanica L., 1753";"FOR"
106449;"Logfia gallica (L.) Coss. & Germ., 1843";"Logfia gallica (L.) Coss. & Germ., 1843";"MOY"
106451;"Logfia minima (Sm.) Dumort., 1827";"Logfia minima (Sm.) Dumort., 1827";"MOY"
106497;"Lolium multiflorum Lam., 1779";"Lolium multiflorum Lam., 1779";"MOY"
106499;"Lolium perenne L., 1753";"Lolium perenne L., 1753";"MOY"
106504;"Lolium remotum Schrank, 1789";"Lolium remotum Schrank, 1789";"DD"
106507;"Lolium rigidum Gaudin, 1811";"Lolium rigidum Gaudin, 1811";"MOY"
137409;"Lolium rigidum subsp. lepturoides Sennen & Mauricio, 1933";"Lolium rigidum subsp. lepturoides Sennen &  Mauricio, 1933";"FOR"
137412;"Lolium rigidum subsp. rigidum Gaudin, 1811";"Lolium rigidum subsp. rigidum Gaudin, 1811";"MOY"
106517;"Lolium temulentum L., 1753";"Lolium temulentum L., 1753";"MOY"
106534;"Lomelosia graminifolia (L.) Greuter & Burdet, 1985";"Lomelosia graminifolia (L.) Greuter & Burdet, 1985";"MOY"
611078;"Lomelosia rutifolia (Vahl) Avino & P.Caputo, 2009";"Lomelosia rutifolia (Vahl) Avino & P.Caputo, 2009";"FOR"
106535;"Lomelosia simplex (Desf.) Raf., 1838";"Lomelosia simplex (Desf.) Raf., 1838";"FOR"
106536;"Lomelosia stellata (L.) Raf., 1838";"Lomelosia stellata (L.) Raf., 1838";"FOR"
106545;"Loncomelos narbonensis (L.) Raf., 1840";"Loncomelos narbonense (L.) Raf., 1840";"MOY"
106546;"Loncomelos pyrenaicus (L.) Hrouda, 1988";"Loncomelos pyrenaicus (L.) Hrouda, 1988";"MOY"
106550;"Lonicera alpigena L., 1753";"Lonicera alpigena L., 1753";"MOY"
106555;"Lonicera caerulea L., 1753";"Lonicera caerulea L., 1753";"MOY"
106565;"Lonicera etrusca Santi, 1795";"Lonicera etrusca Santi, 1795";"MOY"
106570;"Lonicera implexa Aiton, 1789";"Lonicera implexa Aiton, 1789";"MOY"
106574;"Lonicera nigra L., 1753";"Lonicera nigra L., 1753";"MOY"
106581;"Lonicera periclymenum L., 1753";"Lonicera periclymenum L., 1753";"MOY"
106583;"Lonicera pyrenaica L., 1753";"Lonicera pyrenaica L., 1753";"MOY"
106595;"Lonicera xylosteum L., 1753";"Lonicera xylosteum L., 1753";"FAI"
106634;"Lotus angustissimus L., 1753";"Lotus angustissimus L., 1753";"MOY"
106651;"Lotus conimbricensis Brot., 1800";"Lotus conimbricensis Brot., 1800";"FOR"
106653;"Lotus corniculatus L., 1753";"Lotus corniculatus L., 1753";"FAI"
137438;"Lotus corniculatus subsp. alpinus (DC.) Rothm., 1963";"Lotus corniculatus subsp. alpinus (DC.) Rothm., 1963";"MOY"
137440;"Lotus corniculatus subsp. corniculatus L., 1753";"Lotus corniculatus subsp. corniculatus L., 1753";"FAI"
137441;"Lotus corniculatus subsp. delortii (Timb.-Lagr. ex F.W.Schultz) Nyman, 1878";"Lotus corniculatus subsp. delortii (F.W.Schultz)  Nyman, 1878";"MOY"
137447;"Lotus corniculatus subsp. preslii (Ten.) P.Fourn., 1936";"Lotus corniculatus subsp. preslii (Ten.) P.Fourn., 1936";"FOR"
106656;"Lotus creticus L., 1753";"Lotus creticus L., 1753";"TFO"
106657;"Lotus cytisoides L., 1753";"Lotus cytisoides L., 1753";"MOY"
106664;"Lotus dorycnium L., 1753";"Lotus dorycnium L., 1753";"MOY"
106666;"Lotus edulis L., 1753";"Lotus edulis L., 1753";"MOY"
106719;"Lotus tenuis Waldst. & Kit. ex Willd., 1809";"Lotus glaber Mill., 1768";"MOY"
610901;"Lotus herbaceus (Vill.) Jauzein, 2010";"Lotus herbaceus (Vill.) Jauzein, 2010";"FOR"
106677;"Lotus hirsutus L., 1753";"Lotus hirsutus L., 1753";"MOY"
106678;"Lotus hispidus Desf. ex DC., 1805";"Lotus hispidus Desf. ex DC., 1805";"MOY"
811201;"Lotus jordanii (Loret & Barrandon) Coulot, Rabaute & J.-M.Tison, 2014";"Lotus jordanii (Loret & Barrandon) Coulot, Rabaute &  J.-M.Tison, 2014";"FOR"
106685;"Lotus maritimus L., 1753";"Lotus maritimus L., 1753";"MOY"
106694;"Lotus ornithopodioides L., 1753";"Lotus ornithopodioides L., 1753";"MOY"
106696;"Lotus parviflorus Desf., 1799";"Lotus parviflorus Desf., 1799";"MOY"
106698;"Lotus pedunculatus Cav., 1793";"Lotus pedunculatus Cav., 1793";"MOY"
106708;"Lotus rectus L., 1753";"Lotus rectus L., 1753";"MOY"
106720;"Lotus tetragonolobus L., 1753";"Lotus tetragonolobus L., 1753";"DD"
106747;"Ludwigia palustris (L.) Elliott, 1817";"Ludwigia palustris (L.) Elliott, 1817";"FOR"
106754;"Lunaria annua L., 1753";"Lunaria annua L., 1753";"MOY"
106761;"Lunaria rediviva L., 1753";"Lunaria rediviva L., 1753";"MOY"
106766;"Lupinus angustifolius L., 1753";"Lupinus angustifolius L., 1753";"MOY"
106766;"Lupinus angustifolius L., 1753";"Lupinus angustifolius subsp. angustifolius L., 1753";"MOY"
106766;"Lupinus angustifolius L., 1753";"Lupinus angustifolius subsp. reticulatus (Desv.)  Arcang., 1882";"DD"
106780;"Lupinus luteus L., 1753";"Lupinus luteus L., 1753";"DD"
106784;"Lupinus micranthus Guss., 1828";"Lupinus micranthus Guss., 1828";"MOY"
106807;"Luronium natans (L.) Raf., 1840";"Luronium natans (L.) Raf., 1840";"FOR"
106812;"Luzula alpina Hoppe, 1839";"Luzula alpina Hoppe, 1839";"MOY"
106813;"Luzula alpinopilosa (Chaix) Breistr., 1947";"Luzula alpinopilosa (Chaix) Breistr., 1947";"MOY"
106818;"Luzula campestris (L.) DC., 1805";"Luzula campestris (L.) DC., 1805";"MOY"
106823;"Luzula congesta (Thuill.) Lej., 1811";"Luzula congesta (Thuill.) Lej., 1811";"MOY"
106825;"Luzula desvauxii Kunth, 1841";"Luzula desvauxii Kunth, 1841";"MOY"
106828;"Luzula forsteri (Sm.) DC., 1806";"Luzula forsteri (Sm.) DC., 1806";"MOY"
106838;"Luzula lutea (All.) DC., 1805";"Luzula lutea (All.) DC., 1805";"MOY"
106839;"Luzula luzulina (Vill.) Racib., 1888";"Luzula luzulina (Vill.) Racib., 1888";"MOY"
106840;"Luzula luzuloides (Lam.) Dandy & Wilmott, 1938";"Luzula luzuloides (Lam.) Dandy & Wilmott, 1938";"MOY"
106842;"Luzula multiflora (Ehrh.) Lej., 1811";"Luzula multiflora (Ehrh.) Lej., 1811";"MOY"
106846;"Luzula nivea (Nathh.) DC., 1805";"Luzula nivea (Nathh.) DC., 1805";"MOY"
106852;"Luzula pedemontana Boiss. & Reut., 1852";"Luzula pedemontana Boiss. & Reut., 1852";"MOY"
106853;"Luzula pediformis (Chaix) DC., 1805";"Luzula pediformis (Chaix) DC., 1805";"MOY"
106854;"Luzula pilosa (L.) Willd., 1809";"Luzula pilosa (L.) Willd., 1809";"MOY"
106859;"Luzula spicata (L.) DC., 1805";"Luzula spicata (L.) DC., 1805";"FAI"
137516;"Luzula spicata subsp. italica (Parl.) Arcang., 1882";"Luzula spicata subsp. italica (Parl.) Arcang., 1882";"FOR"
137520;"Luzula spicata subsp. spicata (L.) DC., 1805";"Luzula spicata subsp. mutabilis Chrtek & K?ísa, 1962";"MOY"
137520;"Luzula spicata subsp. spicata (L.) DC., 1805";"Luzula spicata subsp. spicata (L.) DC., 1805";"FAI"
106861;"Luzula sudetica (Willd.) Schult., 1814";"Luzula sudetica (Willd.) Schult., 1814";"MOY"
137521;"Luzula sylvatica subsp. sieberi (Tausch) K.Richt., 1890";"Luzula sylvatica subsp. sieberi (Tausch) K.Richt., 1890";"MOY"
137522;"Luzula sylvatica subsp. sylvatica (Huds.) Gaudin, 1811";"Luzula sylvatica subsp. sylvatica (Huds.) Gaudin, 1811";"MOY"
106918;"Lychnis flos-cuculi L., 1753";"Lychnis flos-cuculi L., 1753";"MOY"
106919;"Lychnis flos-jovis (L.) Desr., 1792";"Lychnis flos-jovis (L.) Desr., 1792";"MOY"
106993;"Lycopodiella inundata (L.) Holub, 1964";"Lycopodiella inundata (L.) Holub, 1964";"MOY"
95056;"Diphasiastrum alpinum (L.) Holub, 1975";"Lycopodium alpinum L., 1753";"MOY"
719157;"Spinulum annotinum (L.) A.Haines, 2003";"Lycopodium annotinum L., 1753";"MOY"
107003;"Lycopodium clavatum L., 1753";"Lycopodium clavatum L., 1753";"MOY"
95058;"Diphasiastrum x issleri (Rouy) Holub, 1975";"Lycopodium issleri (Rouy) Domin, 1937";"MOY"
95060;"Diphasiastrum tristachyum (Pursh) Holub, 1975";"Lycopodium tristachyum Pursh, 1814";"MOY"
107027;"Lycopsis arvensis L., 1753";"Lycopsis arvensis L., 1753";"MOY"
107038;"Lycopus europaeus L., 1753";"Lycopus europaeus L., 1753";"MOY"
610909;"Lysimachia arvensis (L.) U.Manns & Anderb., 2009";"Lysimachia arvensis (L.) U.Manns & Anderb., 2009";"MOY"
610909;"Lysimachia arvensis (L.) U.Manns & Anderb., 2009";"Lysimachia arvensis subsp. arvensis (L.) U.Manns &  Anderb., 2009";"MOY"
1021462;"Lysimachia loeflingii F.J.Jiménez & M.Talavera, 2022";"Lysimachia arvensis subsp. latifolia (L.) Peruzzi, 2010";"MOY"
1021454;"Lysimachia talaverae L.Sáez & Aymerich, 2015";"Lysimachia arvensis subsp. parviflora (Hoffmanns. &  Link) Peruzzi, 2010";"FOR"
107061;"Lysimachia ephemerum L., 1753";"Lysimachia ephemerum L., 1753";"MOY"
610911;"Lysimachia europaea (L.) U.Manns & Anderb., 2009";"Lysimachia europaea (L.) U.Manns & Anderb., 2009";"MOY"
706505;"Lysimachia foemina (Mill.) U.Manns & Anderb., 2009";"Lysimachia foemina (Mill.) U.Manns & Anderb., 2009";"MOY"
107066;"Lysimachia linum-stellatum L., 1753";"Lysimachia linum-stellatum L., 1753";"MOY"
610910;"Lysimachia minima (L.) U.Manns & Anderb., 2009";"Lysimachia minima (L.) U.Manns & Anderb., 2009";"MOY"
107072;"Lysimachia nemorum L., 1753";"Lysimachia nemorum L., 1753";"MOY"
107073;"Lysimachia nummularia L., 1753";"Lysimachia nummularia L., 1753";"MOY"
107085;"Lysimachia tenella L., 1753";"Lysimachia tenella L., 1753";"MOY"
107086;"Lysimachia thyrsiflora L., 1753";"Lysimachia thyrsiflora L., 1753";"FOR"
107090;"Lysimachia vulgaris L., 1753";"Lysimachia vulgaris L., 1753";"MOY"
107097;"Lythrum borysthenicum (Schrank) Litv., 1917";"Lythrum borysthenicum (Schrank) Litv., 1917";"MOY"
107106;"Lythrum hyssopifolia L., 1753";"Lythrum hyssopifolia L., 1753";"MOY"
107108;"Lythrum junceum Banks & Sol., 1794";"Lythrum junceum Banks & Sol., 1794";"FOR"
107115;"Lythrum portula (L.) D.A.Webb, 1967";"Lythrum portula (L.) D.A.Webb, 1967";"MOY"
107117;"Lythrum salicaria L., 1753";"Lythrum salicaria L., 1753";"MOY"
107122;"Lythrum thesioides M.Bieb., 1808";"Lythrum thesioides M.Bieb., 1808";"TFO"
107123;"Lythrum thymifolia L., 1753";"Lythrum thymifolia L., 1753";"FOR"
107125;"Lythrum tribracteatum Salzm. ex Spreng., 1827";"Lythrum tribracteatum Salzm. ex Spreng., 1827";"FOR"
107126;"Lythrum virgatum L., 1753";"Lythrum virgatum L., 1753";"DD"
109831;"Odontites glutinosus (M.Bieb.) Benth., 1846";"Macrosyringion glutinosum (M.Bieb.) Rothm., 1943";"FOR"
107158;"Maianthemum bifolium (L.) F.W.Schmidt, 1794";"Maianthemum bifolium (L.) F.W.Schmidt, 1794";"MOY"
107176;"Malcolmia africana (L.) W.T.Aiton, 1812";"Malcolmia africana (L.) R.Br., 1812";"DD"
107185;"Malcolmia littorea (L.) W.T.Aiton, 1812";"Malcolmia littorea (L.) R.Br., 1812";"FOR"
107190;"Malcolmia ramosissima (Desf.) Gennari, 1878";"Malcolmia ramosissima (Desf.) Gennari, 1878";"FOR"
107217;"Malus sylvestris (L.) Mill., 1768";"Malus sylvestris Mill., 1768";"FAI"
107224;"Malva alcea L., 1753";"Malva alcea L., 1753";"MOY"
107224;"Malva alcea L., 1753";"Malva alcea subsp. ribifolia (Viv.) Kerguélen, 1993";"FOR"
107233;"Malva arborea (L.) Webb & Berthel., 1837";"Malva arborea (L.) Webb & Berthel., 1837";"MOY"
137569;"Malva cretica subsp. althaeoides (Cav.) Bég., 1909";"Malva cretica subsp. althaeoides (Cav.) Bég., 1909";"DD"
137571;"Malva cretica subsp. cretica Cav., 1786";"Malva cretica subsp. cretica Cav., 1786";"FOR"
107282;"Malva moschata L., 1753";"Malva moschata L., 1753";"MOY"
717790;"Malva multiflora (Cav.) Soldano & Banfi & Galasso, 2005";"Malva multiflora (Cav.) Soldano";"MOY"
107284;"Malva neglecta Wallr., 1824";"Malva neglecta Wallr., 1824";"MOY"
107286;"Malva nicaeensis All., 1785";"Malva nicaeensis All., 1785";"MOY"
107290;"Malva olbia (L.) Alef., 1862";"Malva olbia (L.) Alef., 1862";"MOY"
107295;"Malva parviflora L., 1753";"Malva parviflora L., 1753";"MOY"
107302;"Malva punctata (L.) Alef., 1862";"Malva punctata (L.) Alef., 1862";"FOR"
107313;"Malva setigera K.F.Schimp. & Spenn., 1829";"Malva setigera Spenn., 1829";"MOY"
717791;"Malva subovata (DC.) Molero & J.M.Monts., 2005";"Malva subovata (DC.) Molero & J.M.Monts., 2005";"MOY"
107318;"Malva sylvestris L., 1753";"Malva sylvestris L., 1753";"MOY"
107323;"Malva tournefortiana L., 1755";"Malva tournefortiana L., 1755";"FOR"
717304;"Malva trimestris (L.) Salisb., 1796";"Malva trimestris (L.) Salisb., 1796";"DD"
107347;"Mantisalca salmantica (L.) Briq. & Cavill., 1930";"Mantisalca salmantica (L.) Briq. & Cavill., 1930";"MOY"
